view_id,user_id,show_id,duration_watched,watch_date,completion_percentage
V008336,U00612,S0315,500.0,2025-06-08,70.0
V008337,U00828,S0628,93.0,2024-05-17,24.0
V008338,U00716,S0070,219.0,2024-06-10,55.0
V008339,U00004,S0856,500.0,2025-06-20,30.0
V008340,U01691,S0940,500.0,2024-06-26,46.0
V008341,U01454,S0223,140.0,2024-11-28,85.0
V008342,U00754,S0410,500.0,2024-11-17,48.0
V008343,U00205,S0700,182.0,2024-08-13,19.0
V008344,U00125,S0173,500.0,2024-04-08,100.0
V008345,U00712,S0387,62.0,2024-03-24,71.0
V008346,U01175,S0305,219.0,2024-10-16,23.0
V008347,U01223,S0481,23.0,2024-05-01,71.0
V008348,U01046,S0178,500.0,2025-03-28,19.0
V008349,U01364,S0501,7.0,2025-05-05,83.0
V008350,U01369,S0335,500.0,2024-06-01,22.0
V008351,U01035,S0916,500.0,2024-10-03,47.0
V008352,U01626,S0099,106.0,2025-03-15,43.0
V008353,U00818,S0735,500.0,2024-02-18,58.0
V008354,U01206,S1000,17.0,2024-01-21,56.0
V008355,U00565,S0310,500.0,2025-01-30,64.0
V008356,U00131,S0582,500.0,2025-06-18,80.0
V008357,U00148,S0485,500.0,2024-12-18,25.0
V008358,U00500,S0805,51.0,2024-01-03,32.0
V008359,U00454,S0013,500.0,2025-05-27,83.0
V008360,U01970,S0905,124.0,2024-09-11,96.0
V008361,U00090,S0485,174.0,2024-05-12,84.0
V008362,U00943,S0199,214.0,2024-07-12,64.0
V008363,U00241,S0755,140.0,2025-04-12,72.0
V008364,U01687,S0687,151.0,2024-03-18,54.0
V008365,U01462,S0636,93.0,2024-06-04,31.0
V008366,U01671,S0872,208.0,2024-08-05,20.0
V008367,U01707,S0365,500.0,2024-03-13,50.0
V008368,U00444,S0289,130.0,2024-10-26,56.0
V008369,U01188,S0856,206.0,2024-12-12,21.0
V008370,U00434,S0432,44.0,2024-01-08,38.0
V008371,U00218,S0741,500.0,2024-10-07,24.0
V008372,U01017,S0194,125.0,2025-04-21,94.0
V008373,U00699,S0377,500.0,2024-02-14,67.0
V008374,U01054,S0213,500.0,2025-04-27,19.0
V008375,U01371,S0597,500.0,2024-11-28,99.0
V008376,U01412,S0554,500.0,2024-07-11,95.0
V008377,U00604,S0268,500.0,2024-05-18,20.0
V008378,U01470,S0589,144.0,2025-01-24,73.0
V008379,U00766,S0506,500.0,2025-10-04,62.0
V008380,U01165,S0541,36.0,2024-12-24,63.0
V008381,U00529,S0715,94.0,2024-09-04,67.0
V008382,U01169,S0836,35.0,2024-01-02,17.0
V008383,U01755,S0591,218.0,2025-04-18,27.0
V008384,U01696,S0422,219.0,2024-04-02,36.0
V008385,U00232,S0832,108.0,2024-10-23,46.0
V008386,U01539,S0332,70.0,2025-08-03,83.0
V008387,U01027,S0886,212.0,2024-05-22,55.0
V008388,U01025,S0793,23.0,2024-10-04,14.0
V008389,U00196,S0901,500.0,2024-09-13,86.0
V008390,U01396,S0545,13.0,2024-06-08,33.0
V008391,U00284,S0851,500.0,2025-08-02,74.0
V008392,U00322,S0099,112.0,2025-01-02,87.0
V008393,U00198,S0037,500.0,2024-08-27,67.0
V008394,U01578,S0481,69.0,2024-07-12,40.0
V008395,U00437,S0390,500.0,2024-10-01,19.0
V008396,U00942,S0118,5.0,2024-10-30,46.0
V008397,U01414,S0236,70.0,2025-05-31,29.0
V008398,U00404,S0845,500.0,2024-12-04,78.0
V008399,U00337,S0804,500.0,2024-10-08,22.0
V008400,U00960,S0691,500.0,2024-07-18,52.0
V008401,U00294,S0233,127.0,2024-11-12,47.0
V008402,U01701,S0671,500.0,2025-04-01,74.0
V008403,U00232,S0533,500.0,2024-02-07,41.0
V008404,U00994,S0948,500.0,2025-05-22,68.0
V008405,U01491,S0616,138.0,2024-04-23,25.0
V008406,U00103,S0546,500.0,2024-03-23,56.0
V008407,U00512,S0300,144.0,2024-03-05,37.0
V008408,U00401,S0921,500.0,2024-01-03,81.0
V008409,U00014,S0957,31.0,2025-05-27,45.0
V008410,U00971,S0253,500.0,2025-04-04,95.0
V008411,U00878,S0037,199.0,2025-06-21,30.0
V008412,U01084,S0424,500.0,2025-02-05,52.0
V008413,U01610,S0173,500.0,2024-03-30,19.0
V008414,U00226,S0642,7.0,2025-01-16,34.0
V008415,U00355,S0812,91.0,2024-07-07,96.0
V008416,U00869,S0970,174.0,2024-04-09,13.0
V008417,U00969,S0394,500.0,2024-11-09,93.0
V008418,U00652,S0698,500.0,2024-11-10,18.0
V008419,U01573,S0400,219.0,2024-11-16,93.0
V008420,U01345,S0653,75.0,2025-06-06,100.0
V008421,U01820,S0221,40.0,2024-02-28,68.0
V008422,U01931,S0114,500.0,2025-01-21,72.0
V008423,U00141,S0523,214.0,2024-02-17,51.0
V008424,U00261,S0970,500.0,2024-12-22,33.0
V008425,U01244,S0522,199.0,2025-10-03,66.0
V008426,U00707,S0580,219.0,2024-10-28,30.0
V008427,U01995,S0050,500.0,2024-03-26,30.0
V008428,U00558,S0430,48.0,2024-06-12,65.0
V008429,U00650,S0522,500.0,2024-12-01,41.0
V008430,U01111,S0550,169.0,2024-07-04,83.0
V008431,U01534,S0352,500.0,2024-05-31,10.0
V008432,U00047,S0638,187.0,2025-07-06,78.0
V008433,U01771,S0169,500.0,2024-09-27,17.0
V008434,U00073,S0687,500.0,2024-04-11,54.0
V008435,U00452,S0046,500.0,2024-02-04,71.0
V008436,U01318,S0899,178.0,2024-07-08,38.0
V008437,U00339,S0606,500.0,2024-06-17,27.0
V008438,U01405,S0638,500.0,2025-01-03,11.0
V008439,U00204,S0346,500.0,2025-02-20,41.0
V008440,U01573,S0224,500.0,2024-02-23,49.0
V008441,U00030,S0746,112.0,2024-10-29,34.0
V008442,U01054,S0901,110.0,2024-03-03,65.0
V008443,U00148,S0175,500.0,2024-04-06,89.0
V008444,U01347,S0426,500.0,2024-03-23,84.0
V008445,U01665,S0444,117.0,2025-03-19,58.0
V008446,U01667,S0393,500.0,2024-08-09,48.0
V008447,U00658,S0421,500.0,2024-03-15,28.0
V008448,U01448,S0691,123.0,2024-03-26,72.0
V008449,U00502,S0472,141.0,2024-02-13,15.0
V008450,U00788,S0112,500.0,2025-02-22,47.0
V008451,U00267,S0912,72.0,2024-01-21,89.0
V008452,U00695,S0413,98.0,2024-09-22,33.0
V008453,U01972,S0100,500.0,2024-12-10,76.0
V008454,U00688,S0905,56.0,2025-03-20,88.0
V008455,U01023,S0593,145.0,2025-03-25,42.0
V008456,U00631,S0960,54.0,2025-06-24,89.0
V008457,U01832,S0885,101.0,2025-12-02,26.0
V008458,U01846,S0263,215.0,2024-02-02,30.0
V008459,U00366,S0285,162.0,2025-05-14,62.0
V008460,U01550,S0774,103.0,2024-03-12,86.0
V008461,U01564,S0032,161.0,2025-05-20,48.0
V008462,U01674,S0363,500.0,2024-02-21,65.0
V008463,U00342,S0904,500.0,2024-02-11,83.0
V008464,U01882,S0483,500.0,2025-04-20,76.0
V008465,U01306,S0931,500.0,2024-01-29,94.0
V008466,U01352,S0265,500.0,2024-12-06,82.0
V008467,U00852,S0289,11.0,2024-07-07,69.0
V008468,U00677,S0099,500.0,2024-08-11,56.0
V008469,U00526,S0752,500.0,2024-08-24,63.0
V008470,U01483,S0225,107.0,2024-01-14,45.0
V008471,U00692,S0491,112.0,2024-09-21,36.0
V008472,U00546,S0937,179.0,2025-01-30,41.0
V008473,U00260,S0318,500.0,2024-04-16,31.0
V008474,U00856,S0355,177.0,2024-10-23,62.0
V008475,U01156,S0199,500.0,2025-01-25,92.0
V008476,U00702,S0938,217.0,2024-08-10,55.0
V008477,U01054,S0608,123.0,2024-11-05,28.0
V008478,U01550,S0814,500.0,2024-01-29,20.0
V008479,U01811,S0929,24.0,2024-09-04,54.0
V008480,U01304,S0908,500.0,2024-07-12,58.0
V008481,U01377,S0306,500.0,2024-02-02,13.0
V008482,U01877,S0010,500.0,2024-03-02,34.0
V008483,U01643,S0251,62.0,2025-04-28,31.0
V008484,U01733,S0536,203.0,2024-04-04,42.0
V008485,U00324,S0905,500.0,2024-03-22,34.0
V008486,U00093,S0407,158.0,2024-04-22,98.0
V008487,U01541,S0069,500.0,2025-03-24,70.0
V008488,U00196,S0110,500.0,2025-06-20,24.0
V008489,U00343,S0467,500.0,2025-01-18,29.0
V008490,U01473,S0917,500.0,2025-02-24,14.0
V008491,U01164,S0949,500.0,2025-06-21,66.0
V008492,U00111,S0013,180.0,2025-05-30,59.0
V008493,U00757,S0983,55.0,2025-06-16,42.0
V008494,U01630,S0166,500.0,2024-12-21,32.0
V008495,U00786,S0514,500.0,2025-08-01,19.0
V008496,U00274,S0177,102.0,2025-04-18,45.0
V008497,U01187,S0609,500.0,2024-02-14,26.0
V008498,U01649,S0128,500.0,2025-04-17,55.0
V008499,U01844,S0995,500.0,2024-05-10,56.0
V008500,U00059,S0176,51.0,2024-09-13,23.0
V008501,U01077,S0219,127.0,2024-02-18,45.0
V008502,U00183,S0260,500.0,2024-05-18,21.0
V008503,U00696,S0450,500.0,2024-07-15,79.0
V008504,U00343,S0830,175.0,2024-01-19,59.0
V008505,U00510,S0254,500.0,2025-05-29,67.0
V008506,U00907,S0891,102.0,2024-02-26,41.0
V008507,U01568,S0453,500.0,2024-11-14,56.0
V008508,U00363,S0339,500.0,2024-05-01,10.0
V008509,U01111,S0246,500.0,2024-02-26,39.0
V008510,U01332,S0706,9.0,2024-02-04,12.0
V008511,U01385,S0848,500.0,2025-04-15,63.0
V008512,U00023,S0352,9.0,2024-05-30,91.0
V008513,U00512,S0107,500.0,2024-03-21,92.0
V008514,U00386,S0212,148.0,2025-06-06,96.0
V008515,U00490,S0817,110.0,2025-04-15,47.0
V008516,U00629,S0073,209.0,2024-01-08,20.0
V008517,U01660,S0299,118.0,2024-03-23,28.0
V008518,U00713,S0263,183.0,2024-10-20,73.0
V008519,U01947,S0107,58.0,2025-04-29,98.0
V008520,U00561,S0991,219.0,2025-03-30,33.0
V008521,U01816,S0090,500.0,2024-07-26,59.0
V008522,U01450,S0433,500.0,2024-12-11,60.0
V008523,U01203,S0973,500.0,2024-11-05,78.0
V008524,U00393,S0830,199.0,2025-01-20,59.0
V008525,U00575,S0128,500.0,2024-04-27,50.0
V008526,U01845,S0854,162.0,2025-01-18,15.0
V008527,U00914,S0482,500.0,2024-02-12,26.0
V008528,U01482,S0842,500.0,2024-09-11,20.0
V008529,U01193,S0668,97.0,2024-12-24,22.0
V008530,U00949,S0074,51.0,2025-02-22,69.0
V008531,U01682,S0126,110.0,2024-02-26,12.0
V008532,U00323,S0331,500.0,2025-04-01,70.0
V008533,U01842,S0776,500.0,2024-06-21,93.0
V008534,U01303,S0369,500.0,2025-03-24,43.0
V008535,U01093,S0641,500.0,2024-12-08,88.0
V008536,U00207,S0136,500.0,2024-03-27,36.0
V008537,U00039,S0377,500.0,2024-09-29,54.0
V008538,U00066,S0631,108.0,2024-03-13,45.0
V008539,U00401,S0832,62.0,2024-04-07,82.0
V008540,U01651,S0388,157.0,2024-07-17,11.0
V008541,U01185,S0023,500.0,2025-02-18,19.0
V008542,U00946,S0246,42.0,2024-12-11,40.0
V008543,U00981,S0825,208.0,2025-05-29,100.0
V008544,U01157,S0247,500.0,2025-06-24,20.0
V008545,U01547,S0774,140.0,2025-04-22,91.0
V008546,U00296,S0717,69.0,2024-01-04,38.0
V008547,U00723,S0811,149.0,2025-01-18,77.0
V008548,U00308,S0267,126.0,2025-05-26,56.0
V008549,U01033,S0529,500.0,2025-05-12,53.0
V008550,U00756,S0886,190.0,2024-04-23,84.0
V008551,U00047,S0540,500.0,2025-01-23,98.0
V008552,U01748,S0498,50.0,2024-06-04,84.0
V008553,U00734,S0177,59.0,2024-01-28,32.0
V008554,U01802,S0433,29.0,2024-06-11,99.0
V008555,U01714,S0865,500.0,2025-05-17,96.0
V008556,U01666,S0101,53.0,2024-01-17,69.0
V008557,U01782,S0716,116.0,2024-02-19,45.0
V008558,U00997,S0826,500.0,2024-07-12,61.0
V008559,U00079,S0006,219.0,2024-03-02,100.0
V008560,U00945,S0451,153.0,2025-02-06,85.0
V008561,U00732,S0845,500.0,2024-12-23,90.0
V008562,U00149,S0293,208.0,2024-02-14,89.0
V008563,U00484,S0734,60.0,2024-05-09,45.0
V008564,U01918,S0178,51.0,2024-10-06,98.0
V008565,U01575,S0575,178.0,2024-06-08,36.0
V008566,U01210,S0877,500.0,2025-01-27,14.0
V008567,U00757,S0505,9.0,2025-06-24,20.0
V008568,U00060,S0869,500.0,2024-06-28,73.0
V008569,U00585,S0422,6.0,2024-08-27,49.0
V008570,U00417,S0041,89.0,2025-04-29,27.0
V008571,U01525,S0892,20.0,2024-12-08,28.0
V008572,U00977,S0735,28.0,2025-03-29,34.0
V008573,U01478,S0735,500.0,2024-10-16,91.0
V008574,U01677,S0265,16.0,2024-05-20,19.0
V008575,U00429,S0804,500.0,2025-01-03,39.0
V008576,U01304,S0586,500.0,2024-09-27,22.0
V008577,U00521,S0628,500.0,2024-10-28,18.0
V008578,U00227,S0621,500.0,2025-03-20,66.0
V008579,U01349,S0742,152.0,2024-09-05,52.0
V008580,U00561,S0813,500.0,2025-06-23,90.0
V008581,U01764,S0523,500.0,2024-07-07,12.0
V008582,U01967,S0794,500.0,2025-09-01,69.0
V008583,U01758,S0173,161.0,2024-04-18,82.0
V008584,U01225,S0405,500.0,2025-06-16,72.0
V008585,U01591,S0697,197.0,2025-05-27,29.0
V008586,U01667,S0846,500.0,2024-09-30,83.0
V008587,U00281,S0491,500.0,2024-04-18,53.0
V008588,U01692,S0465,51.0,2024-10-01,42.0
V008589,U01231,S0172,78.0,2024-05-30,77.0
V008590,U00709,S0120,170.0,2024-02-12,39.0
V008591,U01809,S0078,500.0,2024-07-10,71.0
V008592,U00576,S0068,500.0,2025-02-26,68.0
V008593,U00361,S0463,500.0,2025-01-23,26.0
V008594,U00153,S0912,500.0,2024-04-26,26.0
V008595,U00952,S0788,500.0,2024-05-22,78.0
V008596,U01279,S0290,500.0,2025-04-14,92.0
V008597,U00540,S0672,103.0,2024-07-24,59.0
V008598,U01625,S0850,175.0,2024-12-19,42.0
V008599,U01594,S0071,155.0,2024-11-12,51.0
V008600,U00021,S0945,500.0,2024-11-26,80.0
V008601,U00523,S0318,76.0,2024-04-23,68.0
V008602,U00407,S0012,217.0,2024-11-22,83.0
V008603,U01640,S0638,500.0,2024-10-11,26.0
V008604,U00092,S0562,69.0,2024-11-29,23.0
V008605,U01715,S0929,500.0,2024-05-26,10.0
V008606,U00822,S0588,111.0,2024-03-19,89.0
V008607,U00870,S0783,500.0,2024-01-19,12.0
V008608,U00169,S0559,500.0,2024-02-19,81.0
V008609,U01500,S0572,500.0,2024-12-16,59.0
V008610,U00724,S0007,105.0,2024-06-22,54.0
V008611,U00181,S0729,108.0,2024-12-03,52.0
V008612,U00909,S0175,500.0,2024-06-09,49.0
V008613,U01900,S0670,189.0,2024-10-18,36.0
V008614,U00269,S0265,82.0,2024-04-25,19.0
V008615,U01737,S0151,500.0,2024-10-22,32.0
V008616,U00399,S0571,217.0,2024-04-17,44.0
V008617,U00367,S0364,85.0,2024-04-16,16.0
V008618,U01416,S0907,500.0,2024-03-27,95.0
V008619,U00516,S0307,500.0,2024-06-25,40.0
V008620,U01710,S0550,54.0,2024-09-07,50.0
V008621,U01908,S0089,216.0,2025-02-24,54.0
V008622,U00738,S0502,169.0,2024-11-27,16.0
V008623,U01195,S0209,60.0,2025-03-16,60.0
V008624,U01534,S0633,198.0,2024-12-30,51.0
V008625,U00001,S0369,500.0,2025-03-28,36.0
V008626,U01407,S0994,120.0,2024-10-16,40.0
V008627,U00881,S0002,500.0,2024-09-25,42.0
V008628,U00896,S0693,500.0,2024-06-14,33.0
V008629,U01210,S0471,500.0,2025-04-09,73.0
V008630,U01116,S0903,188.0,2025-06-24,26.0
V008631,U00936,S0978,162.0,2025-09-01,12.0
V008632,U01583,S0901,33.0,2024-01-12,77.0
V008633,U01373,S0725,500.0,2024-07-04,73.0
V008634,U01313,S0981,500.0,2024-09-27,13.0
V008635,U01584,S0546,500.0,2024-11-16,11.0
V008636,U00406,S0319,87.0,2025-05-11,32.0
V008637,U01699,S0426,500.0,2024-10-02,81.0
V008638,U01365,S0644,199.0,2024-04-08,93.0
V008639,U01194,S0201,193.0,2024-01-30,78.0
V008640,U01113,S0415,31.0,2025-05-09,51.0
V008641,U01561,S0854,42.0,2024-06-01,40.0
V008642,U01411,S0631,500.0,2025-01-15,37.0
V008643,U01277,S0281,500.0,2024-09-14,67.0
V008644,U00199,S0775,500.0,2024-06-15,56.0
V008645,U00597,S0568,119.0,2024-06-07,87.0
V008646,U01438,S0025,500.0,2025-04-15,73.0
V008647,U00150,S0066,118.0,2024-06-20,13.0
V008648,U00525,S0092,82.0,2024-10-30,28.0
V008649,U01974,S0722,500.0,2024-10-15,90.0
V008650,U01090,S0985,124.0,2025-08-03,51.0
V008651,U01171,S0478,500.0,2024-04-03,49.0
V008652,U00908,S0074,138.0,2025-04-13,60.0
V008653,U00255,S0423,500.0,2025-02-02,33.0
V008654,U00688,S0224,500.0,2024-10-11,40.0
V008655,U01119,S0477,500.0,2025-02-22,34.0
V008656,U01119,S0624,500.0,2024-06-24,97.0
V008657,U01488,S0438,76.0,2025-02-25,68.0
V008658,U01163,S0354,500.0,2025-05-12,15.0
V008659,U01500,S0622,156.0,2024-09-21,41.0
V008660,U01538,S0373,13.0,2024-07-07,41.0
V008661,U00795,S0886,92.0,2024-10-19,56.0
V008662,U00331,S0904,81.0,2025-04-29,76.0
V008663,U01611,S0950,500.0,2025-01-11,97.0
V008664,U01206,S0169,67.0,2024-06-20,66.0
V008665,U00269,S0420,56.0,2024-03-15,62.0
V008666,U00797,S0955,500.0,2024-07-21,83.0
V008667,U00485,S0180,500.0,2025-05-17,18.0
V008668,U01141,S0552,166.0,2025-06-24,82.0
V008669,U00327,S0944,500.0,2024-12-04,28.0
V008670,U01639,S0887,500.0,2024-05-26,12.0
V008671,U00449,S0348,166.0,2025-03-29,14.0
V008672,U00887,S0342,135.0,2024-08-23,11.0
V008673,U00086,S0521,500.0,2024-02-25,78.0
V008674,U01602,S0822,122.0,2024-05-18,87.0
V008675,U00049,S0863,49.0,2024-10-24,13.0
V008676,U01720,S0639,500.0,2024-02-21,43.0
V008677,U01503,S0513,500.0,2024-01-12,15.0
V008678,U00768,S0766,500.0,2024-10-11,44.0
V008679,U00364,S0135,500.0,2025-04-17,38.0
V008680,U01691,S0463,124.0,2025-01-18,69.0
V008681,U01844,S0747,150.0,2024-04-20,82.0
V008682,U01212,S0787,500.0,2025-01-29,90.0
V008683,U01405,S0175,500.0,2024-12-26,71.0
V008684,U00289,S0828,205.0,2024-01-26,27.0
V008685,U00828,S0698,76.0,2024-10-05,58.0
V008686,U01972,S0515,209.0,2024-05-15,97.0
V008687,U00684,S0398,46.0,2024-08-27,58.0
V008688,U01152,S0767,500.0,2024-05-11,40.0
V008689,U01138,S0914,500.0,2024-11-01,56.0
V008690,U01421,S0650,500.0,2024-12-04,36.0
V008691,U00896,S0446,500.0,2025-12-06,58.0
V008692,U01601,S0083,500.0,2025-11-03,90.0
V008693,U00400,S0916,500.0,2024-02-02,80.0
V008694,U00938,S0113,95.0,2025-05-21,57.0
V008695,U01986,S0987,500.0,2024-11-29,53.0
V008696,U00145,S0821,500.0,2024-05-01,53.0
V008697,U01540,S0608,500.0,2024-03-01,75.0
V008698,U00582,S0876,36.0,2024-12-11,66.0
V008699,U01173,S0279,500.0,2025-03-26,56.0
V008700,U00256,S0648,184.0,2024-04-18,13.0
V008701,U01448,S0813,197.0,2024-06-30,37.0
V008702,U01667,S0419,112.0,2025-05-23,87.0
V008703,U00534,S0216,204.0,2024-08-08,80.0
V008704,U00564,S0904,500.0,2025-04-24,23.0
V008705,U01689,S0289,500.0,2024-04-13,98.0
V008706,U00063,S0966,500.0,2024-08-26,63.0
V008707,U01409,S0790,127.0,2025-06-05,63.0
V008708,U00304,S0247,500.0,2025-01-01,58.0
V008709,U01589,S0429,170.0,2024-04-03,64.0
V008710,U01835,S0941,500.0,2025-02-19,44.0
V008711,U01027,S0037,197.0,2024-05-25,37.0
V008712,U00389,S0015,500.0,2024-07-03,21.0
V008713,U01902,S0120,500.0,2024-10-23,18.0
V008714,U00144,S0934,500.0,2024-05-29,56.0
V008715,U00010,S0029,135.0,2025-02-13,47.0
V008716,U00432,S0431,500.0,2024-09-15,47.0
V008717,U01695,S0457,157.0,2024-01-05,20.0
V008718,U01049,S0931,500.0,2024-02-10,82.0
V008719,U00020,S0616,102.0,2024-10-04,21.0
V008720,U01087,S0156,181.0,2025-06-23,72.0
V008721,U00745,S0437,500.0,2024-03-02,49.0
V008722,U01912,S0944,149.0,2024-02-23,46.0
V008723,U01541,S0236,155.0,2024-02-15,32.0
V008724,U01294,S0305,159.0,2025-01-21,14.0
V008725,U00692,S0544,500.0,2024-01-24,90.0
V008726,U01711,S0912,15.0,2024-12-29,11.0
V008727,U01246,S0741,500.0,2025-05-01,27.0
V008728,U00272,S0790,23.0,2025-04-10,56.0
V008729,U01287,S0410,70.0,2024-07-07,37.0
V008730,U01549,S0781,52.0,2024-01-19,24.0
V008731,U01877,S0391,120.0,2025-12-01,95.0
V008732,U01402,S0779,500.0,2025-01-02,91.0
V008733,U00810,S0950,500.0,2025-01-01,62.0
V008734,U01545,S0968,24.0,2024-01-25,43.0
V008735,U00653,S0110,500.0,2024-11-05,26.0
V008736,U01233,S0580,148.0,2024-07-09,27.0
V008737,U00014,S0204,216.0,2024-10-21,63.0
V008738,U00610,S0520,113.0,2025-06-05,99.0
V008739,U00242,S0226,208.0,2024-06-12,66.0
V008740,U00293,S0985,212.0,2024-10-27,79.0
V008741,U00655,S0846,115.0,2024-11-03,16.0
V008742,U01581,S0586,500.0,2024-03-13,74.0
V008743,U01940,S0063,500.0,2024-05-03,64.0
V008744,U00354,S0413,500.0,2024-02-12,94.0
V008745,U00845,S0415,181.0,2025-07-02,81.0
V008746,U00182,S0464,500.0,2024-02-04,24.0
V008747,U01520,S0144,175.0,2025-05-27,75.0
V008748,U01202,S0392,73.0,2025-02-09,80.0
V008749,U00607,S0785,18.0,2024-07-30,90.0
V008750,U00604,S0019,500.0,2025-03-22,34.0
V008751,U01707,S0597,45.0,2025-10-05,28.0
V008752,U01565,S0274,170.0,2025-08-03,14.0
V008753,U01183,S0056,500.0,2024-05-09,19.0
V008754,U01091,S0216,500.0,2024-11-26,22.0
V008755,U01292,S0841,127.0,2024-08-26,87.0
V008756,U01221,S0143,500.0,2024-06-10,32.0
V008757,U00500,S0346,163.0,2024-06-25,75.0
V008758,U00207,S0431,500.0,2024-03-26,66.0
V008759,U01799,S0759,154.0,2025-05-03,99.0
V008760,U01291,S0175,500.0,2024-07-09,19.0
V008761,U01736,S0219,148.0,2025-05-22,25.0
V008762,U01264,S0956,219.0,2024-09-14,54.0
V008763,U01217,S0166,194.0,2024-01-11,41.0
V008764,U01521,S0417,53.0,2024-12-24,53.0
V008765,U00668,S0425,7.0,2024-11-19,34.0
V008766,U01179,S0680,81.0,2025-04-26,62.0
V008767,U00027,S0977,500.0,2024-08-08,78.0
V008768,U00941,S0149,500.0,2025-01-30,52.0
V008769,U00299,S0226,500.0,2024-02-23,71.0
V008770,U01676,S0682,500.0,2025-10-03,74.0
V008771,U01306,S0844,500.0,2024-08-28,90.0
V008772,U01764,S0167,500.0,2024-03-23,69.0
V008773,U00626,S0029,500.0,2024-01-23,42.0
V008774,U00336,S0693,79.0,2024-01-01,55.0
V008775,U01715,S0466,70.0,2024-05-08,43.0
V008776,U01102,S0617,500.0,2025-06-03,15.0
V008777,U00753,S0195,500.0,2025-03-27,34.0
V008778,U00879,S0655,500.0,2025-04-14,36.0
V008779,U01304,S0785,158.0,2024-02-05,65.0
V008780,U00079,S0824,195.0,2024-10-29,12.0
V008781,U00649,S0947,54.0,2025-04-22,78.0
V008782,U01655,S0930,500.0,2024-08-08,56.0
V008783,U00814,S0522,500.0,2025-03-24,95.0
V008784,U00889,S0412,500.0,2024-08-07,33.0
V008785,U00170,S0134,171.0,2024-12-09,70.0
V008786,U00812,S0033,500.0,2024-06-29,39.0
V008787,U01322,S0492,112.0,2025-01-02,67.0
V008788,U00158,S0531,171.0,2024-09-11,45.0
V008789,U01367,S0659,500.0,2024-09-13,33.0
V008790,U01122,S0764,217.0,2024-03-04,12.0
V008791,U00864,S0721,500.0,2024-09-23,93.0
V008792,U00614,S0900,76.0,2025-04-30,77.0
V008793,U00662,S0348,100.0,2025-03-18,56.0
V008794,U00727,S0944,144.0,2024-11-20,56.0
V008795,U00903,S0372,164.0,2024-11-15,49.0
V008796,U01894,S0443,500.0,2024-12-20,60.0
V008797,U01694,S0053,120.0,2025-05-31,45.0
V008798,U00402,S0656,500.0,2024-07-12,43.0
V008799,U01745,S0488,219.0,2025-07-06,40.0
V008800,U00825,S0119,500.0,2025-05-03,26.0
V008801,U00383,S0513,500.0,2024-10-10,23.0
V008802,U01128,S0133,46.0,2024-11-13,86.0
V008803,U01283,S0385,212.0,2025-05-27,26.0
V008804,U01334,S0652,500.0,2024-05-16,20.0
V008805,U01102,S0058,95.0,2024-01-16,36.0
V008806,U01900,S0240,76.0,2024-05-08,77.0
V008807,U01851,S0735,85.0,2024-08-30,48.0
V008808,U01460,S0849,500.0,2024-02-19,34.0
V008809,U00951,S0232,89.0,2024-04-22,63.0
V008810,U00370,S0920,197.0,2024-11-21,46.0
V008811,U01455,S0887,500.0,2025-05-27,47.0
V008812,U01530,S0828,500.0,2025-06-21,27.0
V008813,U01144,S0140,183.0,2024-01-05,15.0
V008814,U01049,S0787,13.0,2024-11-06,27.0
V008815,U01023,S0293,110.0,2024-03-27,32.0
V008816,U00997,S0708,500.0,2024-05-08,78.0
V008817,U01288,S0873,14.0,2024-08-08,61.0
V008818,U01627,S0259,500.0,2024-06-29,32.0
V008819,U00088,S0726,500.0,2024-02-14,41.0
V008820,U01406,S0232,203.0,2025-09-04,23.0
V008821,U01177,S0282,190.0,2024-06-15,15.0
V008822,U00993,S0441,500.0,2024-01-09,36.0
V008823,U01768,S0972,500.0,2025-06-21,55.0
V008824,U01526,S0704,500.0,2024-08-28,15.0
V008825,U01348,S0081,500.0,2025-03-08,49.0
V008826,U01439,S0409,64.0,2024-08-15,66.0
V008827,U01318,S0722,51.0,2024-11-21,55.0
V008828,U01992,S0021,500.0,2024-01-27,18.0
V008829,U01964,S0065,500.0,2024-09-20,90.0
V008830,U01082,S0131,78.0,2024-08-15,39.0
V008831,U01715,S0436,500.0,2025-01-26,15.0
V008832,U01102,S0320,219.0,2024-10-08,10.0
V008833,U01798,S0820,500.0,2024-02-14,69.0
V008834,U00528,S0741,500.0,2024-10-11,95.0
V008835,U01590,S0538,74.0,2024-02-19,16.0
V008836,U01794,S0944,500.0,2025-05-15,88.0
V008837,U00403,S0435,194.0,2025-10-05,88.0
V008838,U01807,S0473,500.0,2024-03-17,24.0
V008839,U00245,S0841,210.0,2024-06-30,16.0
V008840,U01342,S0525,500.0,2024-09-21,28.0
V008841,U01870,S0919,500.0,2024-10-02,94.0
V008842,U00639,S0246,44.0,2025-01-28,61.0
V008843,U01037,S0070,500.0,2025-06-08,20.0
V008844,U00129,S0624,72.0,2024-03-15,10.0
V008845,U00240,S0060,500.0,2024-01-07,19.0
V008846,U00400,S0569,500.0,2024-08-07,74.0
V008847,U01504,S0294,188.0,2025-04-30,17.0
V008848,U01394,S0550,500.0,2024-08-25,37.0
V008849,U01710,S0250,500.0,2024-04-09,57.0
V008850,U00980,S0218,500.0,2024-07-25,69.0
V008851,U01213,S0171,208.0,2024-12-13,81.0
V008852,U01867,S0432,500.0,2024-08-23,88.0
